DRAW,CHANNEL,DECAY,K,BETA
207,Email / CRM,0.6006037470075521,12181.686366824244,104846.0287583169
207,Direct Mail,0.4792180029702391,104109.9498969742,375164.7402992163
207,Podcast,0.8739175406452385,26663.397182753277,83076.98190736896
208,Paid Search,0.0988291106823733,39843.499615327135,982952.5081844608
208,Connected TV,0.6490094716187557,64696.287077749585,529668.1326991692
208,Paid Social,0.4460351821984132,36348.28154577247,157709.75976766343
208,Display,0.552807200726981,41775.22865398452,341839.6901507961
208,Affiliate,0.1520111901100423,21500.669694996945,318126.04887960723
208,Email / CRM,0.7080799755565468,19741.31653356445,150348.96330167548
208,Direct Mail,0.4733065213799841,124128.70918884176,315609.13119861175
208,Podcast,0.5828851412923691,58553.02493864949,251772.26615689628
209,Paid Search,0.0187141900424991,51568.78544478025,635578.4752168207
209,Connected TV,0.5697200493099774,56538.6617798808,494349.31425279006
209,Paid Social,0.3165842398076613,49968.81982642172,110452.81664859898
209,Display,0.6433982034990023,53816.71421611388,276249.4889020122
209,Affiliate,0.2322089351326405,44765.86639641024,275527.78810141596
209,Email / CRM,0.3685639510119353,13696.327597146828,19970.777070320903
209,Direct Mail,0.686514765899894,393679.54744420416,1318581.642088569
209,Podcast,0.948583528591436,50834.466399541576,349624.58958682546
210,Paid Search,0.0807875435452885,31348.75446128588,1094813.8200020744
210,Connected TV,0.6482144237941029,54424.29831392296,400519.1362648997
210,Paid Social,0.1605733566206616,25870.753374359883,355259.49398905964
210,Display,0.4823968945237899,67303.72049070946,280501.9243290717
210,Affiliate,0.1284740223947016,29190.562261743555,372736.9263925781
210,Email / CRM,0.7260500603365174,34805.42373379301,271373.7368022968
210,Direct Mail,0.5219541674217664,135038.0893947779,525071.9120162776
210,Podcast,0.7836444797859311,56821.41272148123,105393.93465303874
211,Paid Search,0.0779007686268622,35690.66653529945,925273.9926355488
211,Connected TV,0.7083822029436355,99380.37527224276,1200579.305153371
211,Paid Social,0.4488056889099184,147342.3961090066,361346.18635464617
211,Display,0.5289148765923967,46227.05922813949,351866.15616782545
211,Affiliate,0.099718795475526,21659.279900475776,308643.6164612392
211,Email / CRM,0.4591047687191182,15441.302707434568,23996.564945731927
211,Direct Mail,0.4064851980576719,102373.13480273615,185873.42393423457
211,Podcast,0.1814252063621609,29788.933455122664,103030.1405161614
212,Paid Search,0.0503845400438948,31148.83971101044,1240402.7264748733
212,Connected TV,0.5134278953537291,49735.03721810699,370883.77774208086
212,Paid Social,0.6026290366111633,32335.056910435414,665478.256264197
212,Display,0.5846389476215874,28684.129361196497,27432.735997066684
212,Affiliate,0.4687453850417887,33362.13455433944,306512.20992396685
212,Email / CRM,0.4568187821216125,9853.934133856888,24662.95844838943
212,Direct Mail,0.1285239813256324,50697.684765732905,117000.16668963508
212,Podcast,0.464079930133044,42287.71112061919,45983.49049439799
213,Paid Search,0.0531684236598249,48437.27784264699,752011.3007169263
213,Connected TV,0.5642040005987166,46376.99558356309,384490.95206225873
213,Paid Social,0.6476413782852248,74108.33826714379,332452.94516004535
213,Display,0.5480616191074186,99238.07446970593,755400.579264941
213,Affiliate,0.0552170023512408,80487.82908343965,296045.139923514
213,Email / CRM,0.7969527166337275,10330.46054227945,140406.03179987648
213,Direct Mail,0.1909557927090635,44394.46749885682,116678.4370359109
213,Podcast,0.4883760938246393,71677.79687498977,257796.04244636372
214,Paid Search,0.088373304272358,51044.53937217054,645684.6374604827
214,Connected TV,0.594192640799206,65261.22475545167,547164.3574592075
214,Paid Social,0.6316260241125609,51987.86619507192,341598.020600931
214,Display,0.6330830734230753,66285.69004007815,289792.25041326653
214,Affiliate,0.1305931955292557,64076.98258341895,368949.83848579065
214,Email / CRM,0.8562572769134169,17158.548023262996,209100.2085179224
214,Direct Mail,0.6144865531572555,166724.63669944485,330257.74770048447
214,Podcast,0.5629885536165964,21791.564613118408,48872.04101469744
215,Paid Search,0.183087884384355,53645.95846634296,428172.64951798023
215,Connected TV,0.6278115762153869,106271.85362360532,855019.1668843677
215,Paid Social,0.5600446626676244,52957.45656216839,103500.86578152172
215,Display,0.4552350531264645,48728.88558709656,180187.07503162077
215,Affiliate,0.1157824685359654,29857.632598703254,243586.33848000993
215,Email / CRM,0.4815144165948801,5446.411337660076,188132.19824710191
215,Direct Mail,0.7433342586066503,234856.2895467877,1441506.9973288376
215,Podcast,0.8951472054906512,9427.624120215874,55074.42555781389
216,Paid Search,0.1024524090064593,58837.44906267696,672713.1339156844
216,Connected TV,0.6497529428781631,41272.9756646106,361858.0820252379
216,Paid Social,0.2673404400116379,143613.17657025825,265909.98406171595
216,Display,0.4233931287989954,42681.0750254938,369319.81084827
216,Affiliate,0.0353675797658208,31394.321382329206,291145.2723423517
216,Email / CRM,0.4767614103457598,15662.475798971203,261716.57433554047
216,Direct Mail,0.2649721481045219,26861.712652428138,95920.72051421106
216,Podcast,0.5893821836527258,26972.720390068753,36424.0643306993
217,Paid Search,0.1296771367411843,55801.961360482215,531526.0986862394
217,Connected TV,0.7157631664902357,21052.186641546537,357090.4664347587
217,Paid Social,0.4930197997117062,68420.04616080532,10430.71239023583
217,Display,0.4712817797909435,296641.13523191964,1543404.749428414
217,Affiliate,0.201692406667953,15292.825680726088,286814.136739729
217,Email / CRM,0.410491253078371,10738.695688051206,184619.04146371267
217,Direct Mail,0.4891599063283182,28858.42706942805,110526.77981431955
217,Podcast,0.6347141985054686,12817.760125587922,59935.17881252166
218,Paid Search,0.128005993221001,65912.10497973622,540238.1351042857
218,Connected TV,0.6405503112087311,70727.40221464793,780763.5417381251
218,Paid Social,0.6093529400456399,56745.11413131174,385004.2031709689
218,Display,0.2775072513290245,83021.01676756017,250324.6892251318
218,Affiliate,0.1913790344205696,23335.019148354753,409268.4429512778
218,Email / CRM,0.249753409983902,14677.543736597358,148858.88871729298
218,Direct Mail,0.5341518569587479,81079.59547639883,84500.17091567114
218,Podcast,0.564047873012741,49566.93652217293,305963.8690245239
219,Paid Search,0.0960085685648913,51983.17404643645,647453.4864407483
219,Connected TV,0.5464503369614898,70767.56080165417,804064.3729264388
219,Paid Social,0.6558671275981292,64328.55885166647,608437.3367058745
219,Display,0.724054370429694,15538.893046712072,439169.7230508652
219,Affiliate,0.1891022783133815,50376.94382904718,339727.6733810845
219,Email / CRM,0.3562596059368941,23574.04674291187,68967.16949859346
219,Direct Mail,0.1976572749106511,193614.1412218345,101822.83918278132
219,Podcast,0.4655568972136003,48839.23235990874,44805.366926619325
220,Paid Search,0.0667621894551396,50092.95263715176,576412.0918902947
220,Connected TV,0.6096577684423171,107586.81606524537,902272.606702096
220,Paid Social,0.5634937147949675,44674.50424567801,377045.82138427976
220,Display,0.406463292482361,109964.36369322478,275533.0743863178
220,Affiliate,0.4227856294554052,27716.653819458606,232392.5957666482
220,Email / CRM,0.4260543951521358,11850.953659043194,336353.4940289321
220,Direct Mail,0.2250729248760148,32332.473447296732,130840.42877120874
220,Podcast,0.6609988040507014,17441.416785870537,72559.4944932818
221,Paid Search,0.1288759407099098,49662.34290372159,512575.2087146686
221,Connected TV,0.6152108832703396,51445.99900077081,373489.7722886346
221,Paid Social,0.493229070685216,45208.39412450772,491255.35157614574
221,Display,0.4675197534317009,63535.96671005401,410724.35699601664
221,Affiliate,0.1069607411900128,54211.990669284336,89235.36639559793
221,Email / CRM,0.463045600212586,13968.798438641188,128638.26025418832
221,Direct Mail,0.3091991423311299,78418.06968683052,157098.97139824455
221,Podcast,0.5564426087664777,41989.25042410815,139762.270573284
222,Paid Search,0.1367980120259806,47773.005254311574,634839.007094014
222,Connected TV,0.3464639117507626,119294.95625873632,532145.3366101224
222,Paid Social,0.501581504945199,42613.775912594414,351444.3248331185
222,Display,0.6751164492670807,53982.83960570024,432983.9820127328
222,Affiliate,0.2761974882606496,66389.74899647005,99197.91675624312
222,Email / CRM,0.7001083222861683,23331.29939398981,204568.8370596296
222,Direct Mail,0.2727330164233622,23061.450475048245,73855.92494575845
222,Podcast,0.8140208278819612,27213.853709147385,295908.92908797145
223,Paid Search,0.0723918004727213,43986.01730783299,846313.6200051366
223,Connected TV,0.4839617017146101,107306.18468886576,851431.5738202658
223,Paid Social,0.4910939665513028,139957.7550880252,389837.83762549545
223,Display,0.4022560233217411,55224.65071562323,378382.16357789526
223,Affiliate,0.2206642211426984,26617.31930392362,224369.58282558303
223,Email / CRM,0.3030347638732211,10394.662495338933,96157.18708970996
223,Direct Mail,0.5487022302768146,213056.2555888501,799369.7263699283
223,Podcast,0.3773332030640795,45519.57910648856,935.880400058292
224,Paid Search,0.0957014032916456,36865.58605001753,922001.9560646804
224,Connected TV,0.6885697050095863,66044.387426029,496108.6270123787
224,Paid Social,0.5324075066362778,112907.34166335568,367935.07716056774
224,Display,0.0742524358726966,44666.97126429731,192168.2540260531
224,Affiliate,0.125231874766088,40669.6857306325,357504.0741237145
224,Email / CRM,0.5454427272943116,11867.09607527846,102354.6922959581
224,Direct Mail,0.3251338791386894,183975.61846328995,258501.54734484633
224,Podcast,0.682906663147867,41524.98894832872,25292.662286208757
225,Paid Search,0.134385491564335,50148.32759843257,762836.8877286563
225,Connected TV,0.6393446629804664,50964.665982367966,593425.3865916854
225,Paid Social,0.2967035224494491,333742.4637302068,674085.3132151581
225,Display,0.5942950542412835,89602.48195311867,397224.1747736155
225,Affiliate,0.1179374082648494,30285.398307359912,159754.50532827023
225,Email / CRM,0.3733681174670055,6286.141434960689,210495.81296524152
225,Direct Mail,0.4629185306674581,58056.61465688026,67814.95373018319
225,Podcast,0.339266254117252,22905.62147306798,61975.43814728617
226,Paid Search,0.0756037881427737,33493.466373502015,1071308.2374216411
226,Connected TV,0.6436090582873057,65706.33173652191,617681.734546031
226,Paid Social,0.5046961164170387,193376.25090285903,734836.5294984838
226,Display,0.7198431615762635,66458.55674571134,150686.4375248561
226,Affiliate,0.2526451203059867,146618.31633991265,589297.7546374991
226,Email / CRM,0.7453135064639717,14531.805550662635,24838.75153833681
226,Direct Mail,0.6977992469898349,83559.43898277389,277935.1932247876
226,Podcast,0.7626728598656883,26182.044960649266,245845.08441707664
227,Paid Search,0.1232037925409482,42676.54525287173,649816.8584697112
227,Connected TV,0.7024482509259576,74721.77928641452,740987.9811022751
227,Paid Social,0.3236275527261274,104033.6331233535,461023.76207270456
227,Display,0.5927082544033835,28306.92275027649,219770.6872919289
227,Affiliate,0.2827596943915292,53317.749341940085,382535.58243374387
227,Email / CRM,0.6973269167358944,18554.27170038714,59570.00888486834
227,Direct Mail,0.2481290767822649,47662.873314064294,87411.64588853087
227,Podcast,0.7177080567671859,54437.469948607504,378916.60139292286
228,Paid Search,0.0293051606376444,42042.02413404916,516226.2764131021
228,Connected TV,0.4904876168264595,49554.65795151762,375285.3639697245
228,Paid Social,0.4549088557924489,321115.276045417,485819.3641856374
228,Display,0.4613985452152542,33138.49108216531,411732.0449018517
228,Affiliate,0.1151824736286704,56669.83157143767,189455.14899770496
228,Email / CRM,0.5035353752053034,9985.012739877497,59106.18960731317
228,Direct Mail,0.7550695202544013,71541.33714245226,484753.8830059089
228,Podcast,0.5185930386825728,14160.28778738594,56922.419470733716
229,Paid Search,0.2319842500770672,57937.41131609054,718372.9080860227
229,Connected TV,0.6736441266273682,34236.48211069206,375673.75747239526
229,Paid Social,0.293250684980042,101347.94771348075,338142.80234595056
229,Display,0.6071670824437255,51029.57388492707,284976.40137264034
229,Affiliate,0.157086620052388,112488.2504538232,419561.285112689
229,Email / CRM,0.524252894112566,16833.471272246265,57006.34487117067
229,Direct Mail,0.3449574593848543,84143.92285913117,146971.1275909672
229,Podcast,0.7919572700680139,32840.24024448772,277761.1749246409
230,Paid Search,0.1209314852201489,49418.993309756406,780468.1323943762
230,Connected TV,0.6670314464283422,72384.03627727792,677127.090697191
230,Paid Social,0.685066065560674,44810.5723670724,210477.91930015097
230,Display,0.5379155392332977,35830.659759046976,343987.34093822865
230,Affiliate,0.3688539581087438,116711.47087452392,541323.0380064212
230,Email / CRM,0.9071769990443158,19247.72710390812,76241.88423458017
230,Direct Mail,0.4204562095000369,101178.55652512945,76688.636892579
230,Podcast,0.3115851387889196,76746.33623834,359435.4594894366
231,Paid Search,0.1330747853630206,44373.586525103456,984778.3478618152
231,Connected TV,0.533350276231427,70063.40674874526,459886.6361320601
231,Paid Social,0.6373895225325105,41351.63007950253,369867.244454667
231,Display,0.4292556781785422,61484.45611861174,226182.34667242083
231,Affiliate,0.0373151711708661,28907.61863413964,185777.33519198117
231,Email / CRM,0.2171395472604171,12437.65220496084,57863.50357525073
231,Direct Mail,0.6127083279101562,82979.93552821393,77381.03827097623
231,Podcast,0.4183204881629586,144700.1247237782,504855.1655329446
232,Paid Search,0.0793725884504126,39880.28856988304,888248.9352604807
232,Connected TV,0.6607137847035464,65767.62706387778,607062.7992202966
232,Paid Social,0.5474898421257156,48421.483986732994,265570.70309627854
232,Display,0.3399181758796862,165637.8024450774,742270.3425536605
232,Affiliate,0.1100619186807341,17186.928877067123,380753.92896743846
232,Email / CRM,0.3323232652043317,9694.71356652555,220112.84835132735
232,Direct Mail,0.7783350092340819,67333.09386709137,364242.1230240119
232,Podcast,0.4960912311728235,69623.70689870373,271149.27029145026
233,Paid Search,0.0534955798538582,47109.89764495643,660673.1067134273
233,Connected TV,0.5413702243201537,112496.86038898068,677926.8173281361
233,Paid Social,0.5301111349364841,48290.99994034634,203813.6245235188
233,Display,0.5907008137656747,49232.34570402057,326477.0818171993
233,Affiliate,0.1187992049823321,47775.30576132492,423248.2657780465
233,Email / CRM,0.2176182185508373,26678.06161318847,50020.85042637624
233,Direct Mail,0.3784606250667735,55173.84151331629,191047.90513159084
233,Podcast,0.2967791147536847,20667.083122750435,51566.960186642624
234,Paid Search,0.1478917902626754,51022.97436007517,667149.6620377332
234,Connected TV,0.5881293300106486,76777.26051379436,627635.266631597
234,Paid Social,0.3727068972509392,36433.85434590043,415468.7980608783
234,Display,0.5885621551257523,70924.68963143804,363403.7045755785
234,Affiliate,0.0630767668330879,24175.434048298437,318718.08870096557
234,Email / CRM,0.4430961876432481,10321.469001529444,121779.41416669523
234,Direct Mail,0.0719738021031138,63696.33909531244,142311.3443652193
234,Podcast,0.4731987162356907,34965.358152715424,129385.53224473936
235,Paid Search,0.0254870521727868,36698.99724248601,806855.9007640146
235,Connected TV,0.5331153157266296,46474.84882880162,365012.0592850301
235,Paid Social,0.3918263739001887,101415.19537229191,82273.27802617302
235,Display,0.4436801236999693,107010.39171535986,148079.47767616998
235,Affiliate,0.1034590074195455,29319.172923503236,230188.66414786343
235,Email / CRM,0.4137150982944458,11018.793103993785,138945.02091943318
235,Direct Mail,0.373335318472366,63380.4724317326,139746.29928089614
235,Podcast,0.7206196049607014,31688.63124981887,352140.72258187056
236,Paid Search,0.1113191914670788,43599.99947204556,704242.5455807782
236,Connected TV,0.3307484349962721,63343.95348803963,380023.53158882953
236,Paid Social,0.6792861206175674,36458.71543441684,350158.4090014904
236,Display,0.685419336110955,78653.16938404371,424280.63345047814
236,Affiliate,0.0929349386798236,53270.30092544618,354346.7619859473
236,Email / CRM,0.19216385530502,13053.977661953048,35482.757758245556
236,Direct Mail,0.5427855987041612,172385.61171202798,467695.36725672625
236,Podcast,0.1440586516100055,55543.1778431507,79894.5506504888
237,Paid Search,0.1847564413469866,53916.72320451112,574061.8450254481
237,Connected TV,0.4917035226228891,78544.29100794344,528665.9307608304
237,Paid Social,0.8302836990125088,196633.52587067083,742918.791238298
237,Display,0.501611289034876,157387.68845364373,345185.4670089853
237,Affiliate,0.0953257564328126,172769.15359254606,928262.1647680268
237,Email / CRM,0.5785981481353105,16309.860264658511,36280.57766774712
237,Direct Mail,0.5638380708316051,85032.32423744703,192130.5070054016
237,Podcast,0.508424345571402,29065.284500888436,80214.05442986097
238,Paid Search,0.1343779890682176,42070.08864440544,688542.5269985094
238,Connected TV,0.7852334665041047,24742.86025751611,506475.1916756802
238,Paid Social,0.4745521904291896,190314.67723402253,610471.05984512
238,Display,0.6087019065615903,161998.3214893109,133126.68633178863
238,Affiliate,0.1282356838857022,24441.644177675593,372674.49822152016
238,Email / CRM,0.7060127835192347,15339.0373191959,34615.05278757178
238,Direct Mail,0.2909612774682817,122578.59506604078,214911.13003999356
238,Podcast,0.558385147241849,39601.15182960785,77945.90065369032
239,Paid Search,0.2261994291800783,49936.847616986466,603997.952523688
239,Connected TV,0.332735075580538,70705.02697194557,408997.1550231713
239,Paid Social,0.6278328943835827,61762.69967075191,265763.4919698988
239,Display,0.4756248297622471,33731.710443619966,257212.6188970246
239,Affiliate,0.1247073975039004,15984.33063626116,350754.8426111933
239,Email / CRM,0.2639855889610683,20502.36447906858,33145.38760713676
239,Direct Mail,0.639463063652266,67078.63504565474,29723.150746849904
239,Podcast,0.4623747090418794,8418.162123881497,19627.56113268322
240,Paid Search,0.1347983823245248,52407.51794623491,676181.839358187
240,Connected TV,0.6390888954157767,53774.90335734823,558034.329795251
240,Paid Social,0.7183248902118838,307974.6806085457,1336974.3832432737
240,Display,0.5525367848887446,55584.85361602176,103806.33529140025
240,Affiliate,0.1151702873481999,64839.715388069715,410426.6285450369
240,Email / CRM,0.3820753556930411,7794.561498818349,200711.35327892352
240,Direct Mail,0.1788485010643777,32067.340771415475,141264.65353903535
240,Podcast,0.8741930637585981,35372.370195422336,186323.05453983071
241,Paid Search,0.1013925568992617,49657.36135848806,627963.4477301546
241,Connected TV,0.6877402772776277,51426.79078970576,482560.8011755525
241,Paid Social,0.5011890457057213,57053.40782816834,86268.49973905567
241,Display,0.7579720874515022,66731.82195800697,388319.07816232904
241,Affiliate,0.0119560103796239,39621.82002422025,374445.1859697327
241,Email / CRM,0.3127850940381981,12737.950217319907,22718.542399230595
241,Direct Mail,0.3686127060531042,288236.2709349702,525393.4255819183
241,Podcast,0.7444380458059858,30316.691153973337,160260.0532362767
242,Paid Search,0.0902646798672694,56578.16373885516,498907.4008238489
242,Connected TV,0.6579379446446932,67697.72841945312,613878.1965170987
242,Paid Social,0.3749670411237085,200083.5238896596,391642.5515830899
242,Display,0.7050600244425426,48475.17492729191,82201.70022250214
242,Affiliate,0.230091512118974,41574.53261989073,337786.81212128024
242,Email / CRM,0.6265273796044686,7018.357128678966,84303.54376269996
242,Direct Mail,0.8493404778522494,252381.5480807007,302177.0801665733
242,Podcast,0.6012009585952339,22012.352662948433,106274.62004052426
243,Paid Search,0.0109373725030111,38486.153491379926,741847.6579412355
243,Connected TV,0.5635826190256065,37220.34293515117,300161.1702741494
243,Paid Social,0.7381440539199072,62977.64968544113,279051.4456365698
243,Display,0.5699517111354092,73913.11514266607,329318.43193093414
243,Affiliate,0.9066037336351938,41187.26721957191,228726.45876209927
243,Email / CRM,0.594473636798476,64610.11005766411,241324.25947524133
243,Direct Mail,0.5345745824875568,40987.52634393575,104665.6042129402
243,Podcast,0.3709898023294268,96257.59489432696,385504.8796207598
244,Paid Search,0.1491515688357846,56180.85585258976,598019.786970327
244,Connected TV,0.3912707476696569,85946.70857300397,409028.53123411
244,Paid Social,0.6872841820176758,108498.02640936452,768593.0762695989
244,Display,0.6622487427629039,86400.68526334914,337694.99878386187
244,Affiliate,0.083144213903811,35584.962798148,184645.35640970967
244,Email / CRM,0.3337404903416127,15083.116516954397,26176.26510223343
244,Direct Mail,0.7067211586783224,93299.50531002216,338771.07812766975
244,Podcast,0.4251569960514832,28811.794307696375,139846.04553143444
245,Paid Search,0.2106862370558718,46768.81142026049,731906.917586655
245,Connected TV,0.4180596008112707,113355.70358724226,483216.6609683913
245,Paid Social,0.5233206121324233,43311.55063240437,240457.52145611195
245,Display,0.4303739315120407,58465.827136855914,161805.2128161163
245,Affiliate,0.3707798738585459,16351.460371829098,319925.86046349705
245,Email / CRM,0.4392186420591008,4855.484947738479,53801.24753250994
245,Direct Mail,0.6192786992619715,29693.562522655982,245645.6125327441
245,Podcast,0.4568982043616431,14954.283006616575,27047.928070562128
246,Paid Search,0.053017882663275,48845.31436129696,489766.8591629885
246,Connected TV,0.6387346444111605,80734.62913640784,772801.2569772168
246,Paid Social,0.3532858648923606,61247.78021035545,67651.38991908284
246,Display,0.2945074418031575,86172.81398809337,227095.51082359836
246,Affiliate,0.512815380423731,17355.292980103288,647123.3936587545
246,Email / CRM,0.8907287875173641,9639.33821619593,18745.97591524499
246,Direct Mail,0.8104598825888314,158533.8230039052,553932.8009345277
246,Podcast,0.3086671865930625,17763.141494050124,114093.6217242342
247,Paid Search,0.1272322506419311,54570.06894785111,633242.047344241
247,Connected TV,0.5105623904068528,45188.089815671396,312036.1876326769
247,Paid Social,0.2815708485802548,147945.54711545975,333853.5668706676
247,Display,0.5541089701994769,112927.51526935976,421304.7302427817
247,Affiliate,0.353982505234777,44630.47451600336,380211.74169501575
247,Email / CRM,0.3976377379467139,16006.836568284269,94685.57821624742
247,Direct Mail,0.1745631034974204,181832.16628922385,142410.08577027364
247,Podcast,0.6887212134396498,16425.709913591945,73208.83527539598
248,Paid Search,0.046350967772809,33053.507579862555,1059028.777825137
248,Connected TV,0.5133675778168064,49613.130167696814,336055.434017379
248,Paid Social,0.2459146964129682,36897.77714070698,37897.09557563002
248,Display,0.6727008404844417,117258.97821065428,850701.1282944647
248,Affiliate,0.0390328177061717,97170.17528725992,418806.8768314281
248,Email / CRM,0.3687281041417271,11758.242571670611,111798.67409073096
248,Direct Mail,0.4907137706849476,218628.04696343557,561892.1344089132
248,Podcast,0.5954688895739093,103054.33215104276,459765.89887972455
249,Paid Search,0.0616613558661401,46280.300893088635,652706.6520388317
249,Connected TV,0.5616542108083346,97969.1584245836,800288.693639803
249,Paid Social,0.631222810360285,93439.52664006164,297185.8523774284
249,Display,0.523211009325967,39783.45204287961,410092.8185851888
249,Affiliate,0.6442795659735169,29300.24469642202,310307.5059863287
249,Email / CRM,0.6300080737423897,10604.388230310042,45043.705947655435
249,Direct Mail,0.6664962501017833,37979.5267701557,132352.17685431457
249,Podcast,0.5144857371495436,27233.618915448867,149815.59467400305
250,Paid Search,0.02116226984848,48120.003516635945,680798.7623760521
250,Connected TV,0.6734151008928486,79014.21041175969,603773.767927467
250,Paid Social,0.4315607077449169,103135.47743269875,207416.51446245587
250,Display,0.3514763592932164,65061.23585806426,319880.0579447368
250,Affiliate,0.0489053532029343,46648.12737584491,176649.91568240474
250,Email / CRM,0.7246440756185106,22345.593457301853,100634.75336474576
250,Direct Mail,0.3330313820935575,25152.51944985648,81474.659404605
250,Podcast,0.3790191199014951,83840.16576476478,283491.25698013784
251,Paid Search,0.0592928789649209,38963.34280964104,841625.8069937287
251,Connected TV,0.6203324085289263,38300.56530657928,425806.1247638352
251,Paid Social,0.532480079306081,70792.55880714167,213906.44043087857
251,Display,0.6832277334518375,78584.83537927925,417741.6558824608
251,Affiliate,0.2137614486403238,20080.304797298624,406536.0601050353
251,Email / CRM,0.5558085781325078,31469.45974257151,329040.42854302813
251,Direct Mail,0.4955902344970542,56019.39849652726,188281.1456517214
251,Podcast,0.5195547721038639,20424.059347948376,44909.645500088955
252,Paid Search,0.0923805247799021,49756.48545077615,613106.7214970256
252,Connected TV,0.534788685733116,95554.1488022257,720842.2151959654
252,Paid Social,0.2763265862914997,117215.49827653298,201993.22021978773
252,Display,0.5061437143411168,192916.97520878303,747427.7920919108
252,Affiliate,0.1430268058564865,16786.832468570665,354981.0836638755
252,Email / CRM,0.4989129972977717,59688.01311819554,53707.3412889711
252,Direct Mail,0.8207166842945057,73954.20610416365,554814.4726711105
252,Podcast,0.6389263003619469,27721.891121631787,33975.6530726908
253,Paid Search,0.2778276865309761,44724.736290090535,970264.5812354494
253,Connected TV,0.8277173341593154,118434.91887148988,929951.488712924
253,Paid Social,0.5277084385708367,147211.73135621846,366242.7561361652
253,Display,0.5123785562006247,93905.50568802837,411238.6540996392
253,Affiliate,0.1922416373991793,37136.713033062144,353446.33780605986
253,Email / CRM,0.4416665420292626,16945.731104275117,205833.67644351948
253,Direct Mail,0.4198399398796235,94508.47398643193,84316.13163866352
253,Podcast,0.5362733772201842,36739.39774135371,248169.31152589596
254,Paid Search,0.1483225875999307,51921.53284632787,443293.5100908268
254,Connected TV,0.638632303548976,138393.7658790088,1267165.470541143
254,Paid Social,0.7629038668977669,66542.20325507727,182072.30633052133
254,Display,0.682854225788734,46884.09605603926,268263.4420489442
254,Affiliate,0.1032354457790542,43809.05411420077,239841.0265419796
254,Email / CRM,0.6069654351624801,9549.646176720173,69657.98736372916
254,Direct Mail,0.0937634624490623,72250.96263409124,70428.15039094814
254,Podcast,0.4147535616585081,73213.42665040072,123981.015692041
255,Paid Search,0.1562273289043544,49061.62727867307,794536.4639792509
255,Connected TV,0.6329339486430652,64253.67918917724,525366.3447259594
255,Paid Social,0.3256958873734603,44223.48793534382,408215.6568055771
255,Display,0.4164881049824834,22083.112332352033,206553.3230652546
255,Affiliate,0.2606268959144314,51642.939166124655,304463.96906625846
255,Email / CRM,0.4469860107650042,12722.587178846585,103789.83783870756
255,Direct Mail,0.3434822036958883,97002.06132453444,247123.39659041225
255,Podcast,0.6197905535872943,54328.0804919264,84649.15874664453
256,Paid Search,0.097887051796868,48864.3453992736,727909.1143799755
256,Connected TV,0.4717789641372714,128681.22964799935,807814.0707039179
256,Paid Social,0.7179321475225023,29062.08040980103,370734.2196227259
256,Display,0.2230065377276151,172153.9359749741,101463.30357659073
256,Affiliate,0.2222935166564596,18076.09954265497,339313.4489742862
256,Email / CRM,0.4735639061044914,15837.516212031134,217666.71651346263
256,Direct Mail,0.4058021488092648,251247.44508570863,407874.20459287905
256,Podcast,0.3237484695957205,36107.933648509854,93402.10123783878
257,Paid Search,0.0670236203946072,57661.54324286486,464827.3924700909
257,Connected TV,0.6237761365717314,61440.3225313856,472118.6865298298
257,Paid Social,0.4765616627825493,142606.63289783263,372588.1797757372
257,Display,0.4641005625506045,195690.60865777827,653019.9583037598
257,Affiliate,0.113564703994184,50528.47750760061,378785.4457316804
257,Email / CRM,0.857633253241459,71048.8265270918,84366.16358263696
257,Direct Mail,0.8626859239524277,80209.15911889619,434042.8765600185
257,Podcast,0.5173041410148473,63980.051174469074,196643.79490319084
258,Paid Search,0.1396808645477129,38852.37028069173,793237.6507926962
258,Connected TV,0.2761236338156937,65586.11347786602,408237.5366339591
258,Paid Social,0.673700256765516,154093.9797429251,315813.72415360576
258,Display,0.5651638513470482,33931.0660958471,115452.13655821084
258,Affiliate,0.0820038794590212,95000.3206275346,439531.27016783104
258,Email / CRM,0.5636892592325948,6045.539483167162,133826.41605331798
258,Direct Mail,0.4185034098837517,68101.2093241962,88771.4095013203
258,Podcast,0.4977644581457937,46697.80755840073,153971.0641925609
259,Paid Search,0.1049286795890899,60691.24329560465,594031.1194379359
259,Connected TV,0.3274063154429741,96660.3709676056,684289.2450127652
259,Paid Social,0.3967153329099279,309757.20249317295,763435.4873221831
259,Display,0.6292802055273018,130650.80350852574,638020.7729238671
259,Affiliate,0.4457438691758759,16229.575231025565,291167.56776007666
259,Email / CRM,0.1666635878633657,6665.333814777506,56997.32845299795
259,Direct Mail,0.7414318462753294,180706.23922699364,1114521.956015351
259,Podcast,0.6464394790307758,12776.765235685576,94664.83717738742
260,Paid Search,0.1962353871799615,58604.380988824254,527730.2140339229
260,Connected TV,0.5393809328596876,72427.0193975117,762815.2482325686
260,Paid Social,0.383660766169592,119734.4966823412,180152.70652291624
260,Display,0.4507108625499123,161558.18037709233,665836.7993023525
260,Affiliate,0.1127676977718177,70931.15111691738,197582.04216727495
260,Email / CRM,0.4734209478270126,11256.173210681787,105789.38068163124
260,Direct Mail,0.2586682482217013,38354.24872064534,120249.50327394284
260,Podcast,0.7636248910297645,20649.458792548397,133789.13400518874
261,Paid Search,0.1218470233987104,37413.112571175145,1088572.3898729784
261,Connected TV,0.536574716057772,134744.3680160428,925083.4604594838
