draw,channel,decay,k,beta
193,Connected TV,0.793344033767275,41329.32717046213,633187.7648048484
193,Paid Social,0.5915877515029896,91762.53175208415,76940.21222934313
193,Display,0.5898704197678176,54015.91260528118,115794.2200720624
193,Affiliate,0.07680908098724505,28375.647990366102,84366.38460048042
193,Email / CRM,0.609923060609023,19466.66740395958,110925.94852776855
193,Direct Mail,0.08453910800115898,59574.072242104245,46609.24402734516
193,Podcast,0.6616140532867634,59377.35363555828,234183.90302095196
194,Paid Search,0.08357574613050804,42829.38981505819,848386.9074594877
194,Connected TV,0.4710022402930654,90383.04642346945,495489.72398848453
194,Paid Social,0.8616732723883612,46636.88642026495,5256.464517879114
194,Display,0.6066731484359991,94758.89292840881,681354.2933530319
194,Affiliate,0.18086563373708953,117971.10837530674,629319.4073005753
194,Email / CRM,0.37071402508875667,18951.50167198816,214831.17945578723
194,Direct Mail,0.5879872333757347,100319.4581178939,523764.9582313873
194,Podcast,0.5814447025577552,47502.15317213454,327716.3193636015
195,Paid Search,0.1218470233987104,37413.112571175145,1088572.3898729784
195,Connected TV,0.536574716057772,134744.3680160428,925083.4604594838
195,Paid Social,0.3210577399455337,20581.815745235774,1084936.0380603655
195,Display,0.5063861592006289,94152.67809347014,556433.8548604539
195,Affiliate,0.2600817703337175,52024.64820404707,213208.05810011682
195,Email / CRM,0.4560354711122266,12940.786910775842,150831.13063680427
195,Direct Mail,0.6230890599947172,174085.54646652535,848735.5487674399
195,Podcast,0.44984150090198377,24986.561542607775,104751.92424055935
196,Paid Search,0.0609485938205499,43671.98619584586,934562.8701771969
196,Connected TV,0.6261942691235394,67533.68988118146,470920.331002908
196,Paid Social,0.3212010284011565,111824.38480218872,162221.38185229656
196,Display,0.4900711909509951,80558.15955268819,291066.13253679336
196,Affiliate,0.17344450948084178,38533.60722708744,349707.46969587135
196,Email / CRM,0.4615522964772856,5207.08123823689,254703.8763583464
196,Direct Mail,0.4108760499501932,207525.74133852078,877372.775191983
196,Podcast,0.6951134644554605,51015.43493272341,232896.87300803943
197,Paid Search,0.14110667665883903,34432.33822090312,1031041.0759991045
197,Connected TV,0.7599969784452724,39195.83366958211,378420.8707965855
197,Paid Social,0.2986950519570755,28243.329758241693,671498.267229439
197,Display,0.5817343957315961,115417.38175423803,334798.1415886025
197,Affiliate,0.25153297111862455,72937.4756410018,512461.2315894482
197,Email / CRM,0.4927185783532781,16887.290049874162,154903.83534682522
197,Direct Mail,0.4460394229874498,66333.71817845429,183766.8958977763
197,Podcast,0.8620408977860274,58198.30686102226,112955.12532936031
198,Paid Search,0.11146135666024426,52189.3704362715,631949.7343600902
198,Connected TV,0.5479925387808308,37828.665371317686,292003.8626979927
198,Paid Social,0.3082751205218106,77001.46104817386,79761.69661612058
198,Display,0.45539953142191514,36570.364280418326,159450.64355395333
198,Affiliate,0.22560147081202606,27474.945354253978,370438.1712992246
198,Email / CRM,0.10067801796558225,21274.967995743085,209749.0931579133
198,Direct Mail,0.5763149846798911,231252.30362374702,353465.2782201964
198,Podcast,0.6508154670639076,11172.574817717363,118297.54646627224
199,Paid Search,0.17332441981879276,43039.39758630878,961271.6407461072
199,Connected TV,0.508726024304434,86595.2967094749,492671.68804775254
199,Paid Social,0.8672120815777857,35655.50441068024,53503.00816365713
199,Display,0.6782802295173646,45292.914474832425,299807.9709255032
199,Affiliate,0.09270560811365826,66646.09294215885,337385.97324488993
199,Email / CRM,0.8590630763122987,29701.173195570715,70288.39386517808
199,Direct Mail,0.3270514836619153,79043.19281390021,99173.29908925817
199,Podcast,0.525564802334201,100887.73929904404,409048.4103001624
200,Paid Search,0.08650955403076699,41688.0727507853,801360.937614303
200,Connected TV,0.12620827327485518,226315.73287524394,691574.5542880062
200,Paid Social,0.8205788145914655,40084.08719228761,118909.008730876
200,Display,0.5568251839612833,89045.52787702747,402123.18057552195
200,Affiliate,0.016746166136719646,42334.06178302021,360682.01076099597
200,Email / CRM,0.2114014410174171,7124.595277986212,158081.29830419034
200,Direct Mail,0.35979033451375,88096.10439619643,207365.2434651979
200,Podcast,0.5969605931321782,21855.43059899602,119380.18675123251
201,Paid Search,0.105652095361384,47375.294593971434,750282.3215921009
201,Connected TV,0.46791495284755463,95699.75980329789,650448.0702135005
201,Paid Social,0.44170885311581093,63155.65934030733,245396.52288665556
201,Display,0.6672843282008017,64789.44156572376,465981.871592992
201,Affiliate,0.18987171053252602,31378.44313184939,333006.4058066415
201,Email / CRM,0.447805356625154,11479.876713737427,137664.49229180918
201,Direct Mail,0.6543369904945786,109946.42484137154,19668.22997390318
201,Podcast,0.6541422877707379,50016.60513705141,223724.66590867733
202,Paid Search,0.09164913335251568,46253.2078732182,684269.3150201044
202,Connected TV,0.5939082549361899,141363.65434804067,1218947.8085229532
202,Paid Social,0.5308553287744802,48425.32702582573,247810.04348185155
202,Display,0.7380676828084574,76912.70632373,155347.30461812243
202,Affiliate,0.2972220794440583,55432.35324950992,487207.2157899471
202,Email / CRM,0.5194325159397591,15419.35884491987,12966.583744438678
202,Direct Mail,0.366483235780705,92557.21147521117,118806.4070684925
202,Podcast,0.6533263501988276,29179.814739973695,126775.28935002608
203,Paid Search,0.13478150430201163,56201.02236083146,629651.2534189329
203,Connected TV,0.49885288122922444,77921.58107752938,587016.4931553915
203,Paid Social,0.7786492761164692,365597.0840169264,660053.0917841772
203,Display,0.35515993309772853,55939.05616832075,212406.33937391767
203,Affiliate,0.3481309443203952,16774.57733398888,357402.200573216
203,Email / CRM,0.22779168209961298,10340.58863948061,52961.930511003105
203,Direct Mail,0.2938917119143104,46641.981800952824,92945.4770216956
203,Podcast,0.384393272115236,48190.237746184604,61279.30489541705
204,Paid Search,0.10853235994972156,43141.55612590318,874382.7155919763
204,Connected TV,0.6626585896863465,45870.71340869824,471259.0737546914
204,Paid Social,0.4101798273974427,194710.77738203073,497703.57930185203
204,Display,0.573359072332649,131685.78314325763,649409.6008009358
204,Affiliate,0.5122750146090256,63990.89481412519,374976.34014884423
204,Email / CRM,0.05773172613155373,15359.067765856229,21315.16784444098
204,Direct Mail,0.39435799267888627,36176.47035897717,38667.044593220606
204,Podcast,0.16578690271482338,85071.97899527645,192038.61666703917
205,Paid Search,0.009194813130987006,57121.85676074024,598844.5774595855
205,Connected TV,0.5311396785295225,111590.01438008437,728524.1258319775
205,Paid Social,0.4166459045900478,43042.07429392273,229511.5689418019
205,Display,0.4810317194395611,33591.84770768157,372538.1791391553
205,Affiliate,0.26104886249088866,23693.69886613266,376221.3248707449
205,Email / CRM,0.661415610561014,13686.481497663775,246527.68516038594
205,Direct Mail,0.3393872208140493,97490.64460416647,299137.5690937089
205,Podcast,0.37526358573248914,16837.501148777446,84221.02739884982
206,Paid Search,0.07997417833326997,49154.79534632442,704381.1475840155
206,Connected TV,0.5746550273680748,138005.04417964097,1046793.8661724104
206,Paid Social,0.7364331727401372,222611.62378942667,870244.6222690602
206,Display,0.6339832478093771,98792.9632118594,367167.38565512566
206,Affiliate,0.2896528509205933,18126.70441880731,303560.3028073861
206,Email / CRM,0.5265394451124825,30705.925994144316,165638.86472791902
206,Direct Mail,0.40601200097291373,45730.32999403944,120180.32393811179
206,Podcast,0.688340123382663,97692.10138223656,388117.6742700877
207,Paid Search,0.13647993167922873,31933.798111039392,851337.0746052035
207,Connected TV,0.4432373523085732,70750.11715836181,299883.13461566373
207,Paid Social,0.36583997324724454,45193.50614870501,257814.31218244357
207,Display,0.4468561062770498,70461.63120627987,259205.13880592887
207,Affiliate,0.30994332850941586,25562.623270648903,237433.47624420206
207,Email / CRM,0.6006037470075521,12181.686366824244,104846.0287583169
207,Direct Mail,0.47921800297023914,104109.9498969742,375164.7402992163
207,Podcast,0.8739175406452385,26663.397182753277,83076.98190736896
208,Paid Search,0.09882911068237332,39843.499615327135,982952.5081844608
208,Connected TV,0.6490094716187557,64696.287077749585,529668.1326991692
208,Paid Social,0.4460351821984132,36348.28154577247,157709.75976766343
208,Display,0.552807200726981,41775.22865398452,341839.6901507961
208,Affiliate,0.15201119011004238,21500.669694996945,318126.04887960723
208,Email / CRM,0.7080799755565468,19741.31653356445,150348.96330167548
208,Direct Mail,0.47330652137998414,124128.70918884176,315609.13119861175
208,Podcast,0.5828851412923691,58553.02493864949,251772.26615689628
209,Paid Search,0.01871419004249917,51568.78544478025,635578.4752168207
209,Connected TV,0.5697200493099774,56538.6617798808,494349.31425279006
209,Paid Social,0.3165842398076613,49968.81982642172,110452.81664859898
209,Display,0.6433982034990023,53816.71421611388,276249.4889020122
209,Affiliate,0.23220893513264051,44765.86639641024,275527.78810141596
209,Email / CRM,0.3685639510119353,13696.327597146827,19970.777070320906
209,Direct Mail,0.686514765899894,393679.54744420416,1318581.642088569
209,Podcast,0.9485835285914361,50834.466399541576,349624.58958682546
210,Paid Search,0.08078754354528858,31348.75446128588,1094813.8200020744
210,Connected TV,0.6482144237941029,54424.29831392296,400519.1362648997
210,Paid Social,0.1605733566206616,25870.753374359883,355259.49398905964
210,Display,0.4823968945237899,67303.72049070946,280501.9243290717
210,Affiliate,0.12847402239470168,29190.562261743555,372736.9263925781
210,Email / CRM,0.7260500603365174,34805.42373379301,271373.7368022968
210,Direct Mail,0.5219541674217664,135038.0893947779,525071.9120162776
210,Podcast,0.7836444797859311,56821.41272148123,105393.93465303874
211,Paid Search,0.07790076862686222,35690.66653529945,925273.9926355487
211,Connected TV,0.7083822029436355,99380.37527224276,1200579.305153371
211,Paid Social,0.4488056889099184,147342.3961090066,361346.18635464617
211,Display,0.5289148765923967,46227.05922813949,351866.15616782545
211,Affiliate,0.09971879547552603,21659.279900475776,308643.6164612392
211,Email / CRM,0.45910476871911826,15441.302707434568,23996.564945731927
211,Direct Mail,0.4064851980576719,102373.13480273617,185873.42393423457
211,Podcast,0.18142520636216095,29788.933455122664,103030.14051616141
212,Paid Search,0.05038454004389487,31148.83971101044,1240402.7264748733
212,Connected TV,0.5134278953537291,49735.03721810699,370883.77774208086
212,Paid Social,0.6026290366111633,32335.056910435418,665478.256264197
212,Display,0.5846389476215874,28684.129361196497,27432.735997066684
212,Affiliate,0.46874538504178875,33362.13455433944,306512.20992396685
212,Email / CRM,0.4568187821216125,9853.934133856887,24662.95844838943
212,Direct Mail,0.12852398132563242,50697.684765732905,117000.16668963507
212,Podcast,0.464079930133044,42287.71112061919,45983.49049439799
213,Paid Search,0.05316842365982492,48437.277842646996,752011.3007169263
213,Connected TV,0.5642040005987166,46376.99558356309,384490.95206225873
213,Paid Social,0.6476413782852248,74108.33826714379,332452.94516004535
213,Display,0.5480616191074186,99238.07446970591,755400.579264941
213,Affiliate,0.055217002351240836,80487.82908343965,296045.139923514
213,Email / CRM,0.7969527166337275,10330.46054227945,140406.03179987648
213,Direct Mail,0.1909557927090635,44394.46749885682,116678.4370359109
213,Podcast,0.48837609382463937,71677.79687498977,257796.04244636372
214,Paid Search,0.08837330427235808,51044.53937217054,645684.6374604827
214,Connected TV,0.594192640799206,65261.22475545167,547164.3574592075
214,Paid Social,0.6316260241125609,51987.86619507192,341598.020600931
214,Display,0.6330830734230753,66285.69004007815,289792.25041326653
214,Affiliate,0.13059319552925575,64076.98258341895,368949.83848579065
214,Email / CRM,0.8562572769134169,17158.548023262996,209100.20851792238
214,Direct Mail,0.6144865531572555,166724.63669944485,330257.74770048447
214,Podcast,0.5629885536165964,21791.564613118408,48872.04101469744
215,Paid Search,0.183087884384355,53645.958466342956,428172.64951798023
215,Connected TV,0.6278115762153869,106271.85362360533,855019.1668843677
215,Paid Social,0.5600446626676244,52957.45656216839,103500.86578152173
215,Display,0.4552350531264645,48728.88558709656,180187.07503162077
215,Affiliate,0.11578246853596542,29857.632598703258,243586.33848000993
215,Email / CRM,0.4815144165948801,5446.411337660076,188132.19824710191
215,Direct Mail,0.7433342586066503,234856.2895467877,1441506.9973288376
215,Podcast,0.8951472054906512,9427.624120215874,55074.42555781389
216,Paid Search,0.10245240900645931,58837.44906267696,672713.1339156844
216,Connected TV,0.6497529428781631,41272.9756646106,361858.08202523796
216,Paid Social,0.2673404400116379,143613.17657025825,265909.98406171595
216,Display,0.42339312879899543,42681.0750254938,369319.81084827
216,Affiliate,0.0353675797658208,31394.321382329206,291145.2723423517
216,Email / CRM,0.4767614103457598,15662.475798971203,261716.57433554047
216,Direct Mail,0.2649721481045219,26861.712652428138,95920.72051421106
216,Podcast,0.5893821836527258,26972.720390068753,36424.0643306993
217,Paid Search,0.12967713674118436,55801.961360482215,531526.0986862394
217,Connected TV,0.7157631664902357,21052.186641546537,357090.4664347587
217,Paid Social,0.49301979971170623,68420.04616080532,10430.71239023583
217,Display,0.47128177979094354,296641.13523191964,1543404.749428414
217,Affiliate,0.201692406667953,15292.825680726088,286814.136739729
217,Email / CRM,0.41049125307837103,10738.695688051206,184619.04146371267
217,Direct Mail,0.48915990632831824,28858.427069428046,110526.77981431955
217,Podcast,0.6347141985054686,12817.760125587922,59935.17881252166
218,Paid Search,0.12800599322100104,65912.10497973622,540238.1351042857
218,Connected TV,0.6405503112087311,70727.40221464793,780763.5417381251
218,Paid Social,0.6093529400456399,56745.11413131174,385004.2031709689
218,Display,0.2775072513290245,83021.01676756017,250324.6892251318
218,Affiliate,0.19137903442056967,23335.019148354753,409268.4429512778
218,Email / CRM,0.249753409983902,14677.543736597358,148858.88871729298
218,Direct Mail,0.5341518569587479,81079.59547639883,84500.17091567114
218,Podcast,0.564047873012741,49566.93652217293,305963.8690245239
219,Paid Search,0.09600856856489133,51983.17404643645,647453.4864407483
219,Connected TV,0.5464503369614898,70767.56080165417,804064.3729264388
219,Paid Social,0.6558671275981292,64328.55885166647,608437.3367058745
219,Display,0.724054370429694,15538.893046712072,439169.72305086517
219,Affiliate,0.18910227831338153,50376.94382904718,339727.6733810845
219,Email / CRM,0.3562596059368941,23574.04674291187,68967.16949859346
219,Direct Mail,0.1976572749106511,193614.1412218345,101822.83918278132
219,Podcast,0.46555689721360033,48839.23235990874,44805.366926619325
220,Paid Search,0.06676218945513969,50092.95263715176,576412.0918902947
220,Connected TV,0.6096577684423171,107586.81606524535,902272.6067020961
220,Paid Social,0.5634937147949675,44674.50424567801,377045.82138427976
220,Display,0.40646329248236107,109964.36369322478,275533.0743863178
220,Affiliate,0.4227856294554052,27716.653819458606,232392.5957666482
220,Email / CRM,0.4260543951521358,11850.953659043194,336353.4940289321
220,Direct Mail,0.22507292487601482,32332.473447296732,130840.42877120874
220,Podcast,0.6609988040507014,17441.416785870537,72559.4944932818
221,Paid Search,0.12887594070990982,49662.34290372159,512575.2087146686
221,Connected TV,0.6152108832703396,51445.99900077081,373489.7722886346
221,Paid Social,0.493229070685216,45208.39412450772,491255.35157614574
221,Display,0.46751975343170094,63535.96671005401,410724.35699601664
221,Affiliate,0.1069607411900128,54211.990669284336,89235.36639559793
221,Email / CRM,0.46304560021258606,13968.798438641188,128638.26025418831
221,Direct Mail,0.3091991423311299,78418.06968683052,157098.97139824455
221,Podcast,0.5564426087664777,41989.25042410815,139762.270573284
222,Paid Search,0.13679801202598066,47773.005254311574,634839.007094014
222,Connected TV,0.3464639117507626,119294.95625873633,532145.3366101224
222,Paid Social,0.501581504945199,42613.775912594414,351444.3248331185
222,Display,0.6751164492670807,53982.83960570024,432983.98201273277
222,Affiliate,0.27619748826064966,66389.74899647005,99197.91675624312
222,Email / CRM,0.7001083222861683,23331.29939398981,204568.83705962962
222,Direct Mail,0.27273301642336223,23061.450475048245,73855.92494575845
222,Podcast,0.8140208278819612,27213.853709147385,295908.92908797145
223,Paid Search,0.07239180047272133,43986.01730783299,846313.6200051366
223,Connected TV,0.4839617017146101,107306.18468886575,851431.5738202658
223,Paid Social,0.4910939665513028,139957.7550880252,389837.83762549545
223,Display,0.4022560233217411,55224.65071562323,378382.16357789526
223,Affiliate,0.22066422114269846,26617.31930392362,224369.58282558303
223,Email / CRM,0.3030347638732211,10394.662495338931,96157.18708970996
223,Direct Mail,0.5487022302768146,213056.2555888501,799369.7263699283
223,Podcast,0.3773332030640795,45519.57910648856,935.8804000582921
224,Paid Search,0.09570140329164564,36865.58605001753,922001.9560646804
224,Connected TV,0.6885697050095863,66044.387426029,496108.6270123787
224,Paid Social,0.5324075066362778,112907.34166335569,367935.07716056774
224,Display,0.07425243587269667,44666.97126429731,192168.2540260531
224,Affiliate,0.12523187476608807,40669.6857306325,357504.0741237145
224,Email / CRM,0.5454427272943116,11867.09607527846,102354.6922959581
224,Direct Mail,0.32513387913868946,183975.61846328995,258501.54734484633
224,Podcast,0.682906663147867,41524.98894832872,25292.662286208757
225,Paid Search,0.13438549156433502,50148.32759843257,762836.8877286563
225,Connected TV,0.6393446629804664,50964.665982367966,593425.3865916854
225,Paid Social,0.2967035224494491,333742.4637302068,674085.3132151581
225,Display,0.5942950542412835,89602.48195311867,397224.1747736155
225,Affiliate,0.11793740826484946,30285.398307359912,159754.50532827023
225,Email / CRM,0.37336811746700554,6286.141434960689,210495.81296524152
225,Direct Mail,0.46291853066745814,58056.61465688026,67814.95373018319
225,Podcast,0.339266254117252,22905.62147306798,61975.43814728617
226,Paid Search,0.07560378814277373,33493.466373502015,1071308.2374216411
226,Connected TV,0.6436090582873057,65706.33173652191,617681.734546031
226,Paid Social,0.5046961164170387,193376.25090285903,734836.5294984838
226,Display,0.7198431615762635,66458.55674571134,150686.4375248561
226,Affiliate,0.25264512030598674,146618.31633991265,589297.7546374991
226,Email / CRM,0.7453135064639717,14531.805550662637,24838.75153833681
226,Direct Mail,0.6977992469898349,83559.43898277389,277935.1932247876
226,Podcast,0.7626728598656883,26182.044960649262,245845.08441707664
227,Paid Search,0.12320379254094828,42676.54525287173,649816.8584697112
227,Connected TV,0.7024482509259576,74721.77928641452,740987.9811022751
227,Paid Social,0.3236275527261274,104033.6331233535,461023.76207270456
227,Display,0.5927082544033835,28306.92275027649,219770.6872919289
227,Affiliate,0.2827596943915292,53317.749341940085,382535.58243374387
227,Email / CRM,0.6973269167358944,18554.27170038714,59570.00888486834
227,Direct Mail,0.24812907678226492,47662.873314064294,87411.64588853087
227,Podcast,0.7177080567671859,54437.469948607504,378916.60139292286
228,Paid Search,0.02930516063764442,42042.02413404916,516226.2764131021
228,Connected TV,0.4904876168264595,49554.65795151762,375285.36396972445
228,Paid Social,0.4549088557924489,321115.276045417,485819.3641856374
228,Display,0.4613985452152542,33138.49108216531,411732.0449018517
228,Affiliate,0.11518247362867046,56669.83157143767,189455.14899770494
228,Email / CRM,0.5035353752053034,9985.012739877495,59106.18960731317
228,Direct Mail,0.7550695202544013,71541.33714245226,484753.8830059089
228,Podcast,0.5185930386825728,14160.28778738594,56922.419470733716
229,Paid Search,0.23198425007706724,57937.41131609054,718372.9080860227
229,Connected TV,0.6736441266273682,34236.48211069206,375673.75747239526
229,Paid Social,0.29325068498004203,101347.94771348077,338142.80234595056
229,Display,0.6071670824437255,51029.57388492707,284976.40137264034
229,Affiliate,0.15708662005238805,112488.2504538232,419561.285112689
229,Email / CRM,0.524252894112566,16833.471272246265,57006.34487117067
229,Direct Mail,0.3449574593848543,84143.92285913117,146971.1275909672
229,Podcast,0.7919572700680139,32840.24024448772,277761.1749246409
230,Paid Search,0.12093148522014897,49418.993309756406,780468.1323943762
230,Connected TV,0.6670314464283422,72384.03627727792,677127.090697191
230,Paid Social,0.685066065560674,44810.5723670724,210477.91930015094
230,Display,0.5379155392332977,35830.659759046976,343987.34093822865
230,Affiliate,0.3688539581087438,116711.47087452392,541323.0380064212
230,Email / CRM,0.9071769990443158,19247.72710390812,76241.88423458017
230,Direct Mail,0.4204562095000369,101178.55652512945,76688.636892579
230,Podcast,0.31158513878891964,76746.33623834,359435.4594894366
231,Paid Search,0.13307478536302064,44373.586525103456,984778.3478618151
231,Connected TV,0.533350276231427,70063.40674874526,459886.6361320601
231,Paid Social,0.6373895225325105,41351.63007950253,369867.244454667
231,Display,0.42925567817854227,61484.45611861174,226182.34667242083
231,Affiliate,0.037315171170866114,28907.618634139642,185777.33519198117
231,Email / CRM,0.2171395472604171,12437.652204960841,57863.50357525073
231,Direct Mail,0.6127083279101562,82979.93552821393,77381.03827097623
231,Podcast,0.41832048816295864,144700.1247237782,504855.1655329446
232,Paid Search,0.07937258845041263,39880.288569883036,888248.9352604807
232,Connected TV,0.6607137847035464,65767.62706387778,607062.7992202966
232,Paid Social,0.5474898421257156,48421.483986732994,265570.70309627854
232,Display,0.33991817587968626,165637.8024450774,742270.3425536605
232,Affiliate,0.11006191868073413,17186.928877067123,380753.92896743846
232,Email / CRM,0.33232326520433175,9694.71356652555,220112.84835132738
232,Direct Mail,0.7783350092340819,67333.09386709137,364242.1230240119
232,Podcast,0.49609123117282355,69623.70689870373,271149.27029145026
233,Paid Search,0.05349557985385824,47109.89764495643,660673.1067134273
233,Connected TV,0.5413702243201537,112496.86038898068,677926.8173281361
233,Paid Social,0.5301111349364841,48290.99994034634,203813.62452351878
233,Display,0.5907008137656747,49232.34570402057,326477.0818171993
233,Affiliate,0.11879920498233215,47775.30576132492,423248.26577804645
233,Email / CRM,0.2176182185508373,26678.061613188474,50020.850426376244
233,Direct Mail,0.3784606250667735,55173.84151331629,191047.90513159084
233,Podcast,0.2967791147536847,20667.083122750435,51566.960186642624
234,Paid Search,0.14789179026267543,51022.97436007517,667149.6620377332
234,Connected TV,0.5881293300106486,76777.26051379436,627635.266631597
234,Paid Social,0.37270689725093925,36433.85434590043,415468.79806087835
234,Display,0.5885621551257523,70924.68963143804,363403.7045755785
234,Affiliate,0.06307676683308795,24175.434048298437,318718.08870096557
234,Email / CRM,0.44309618764324815,10321.469001529445,121779.41416669523
234,Direct Mail,0.07197380210311388,63696.33909531244,142311.3443652193
234,Podcast,0.4731987162356907,34965.358152715424,129385.53224473937
235,Paid Search,0.025487052172786805,36698.99724248601,806855.9007640146
235,Connected TV,0.5331153157266296,46474.84882880162,365012.0592850301
235,Paid Social,0.3918263739001887,101415.19537229191,82273.27802617302
235,Display,0.44368012369996934,107010.39171535986,148079.47767616998
235,Affiliate,0.10345900741954558,29319.172923503236,230188.66414786343
235,Email / CRM,0.4137150982944458,11018.793103993783,138945.02091943318
235,Direct Mail,0.373335318472366,63380.4724317326,139746.29928089614
235,Podcast,0.7206196049607014,31688.63124981887,352140.72258187056
236,Paid Search,0.11131919146707886,43599.99947204556,704242.5455807782
236,Connected TV,0.3307484349962721,63343.95348803963,380023.53158882953
236,Paid Social,0.6792861206175674,36458.71543441684,350158.4090014904
236,Display,0.685419336110955,78653.16938404371,424280.63345047814
236,Affiliate,0.09293493867982362,53270.30092544618,354346.7619859473
236,Email / CRM,0.19216385530502003,13053.977661953048,35482.757758245556
236,Direct Mail,0.5427855987041612,172385.61171202798,467695.36725672625
236,Podcast,0.14405865161000558,55543.1778431507,79894.5506504888
237,Paid Search,0.18475644134698663,53916.72320451112,574061.8450254481
237,Connected TV,0.4917035226228891,78544.29100794344,528665.9307608304
237,Paid Social,0.8302836990125088,196633.52587067083,742918.791238298
237,Display,0.501611289034876,157387.68845364373,345185.4670089853
237,Affiliate,0.09532575643281269,172769.15359254606,928262.1647680269
237,Email / CRM,0.5785981481353105,16309.860264658513,36280.57766774712
237,Direct Mail,0.5638380708316051,85032.32423744703,192130.5070054016
237,Podcast,0.508424345571402,29065.284500888436,80214.05442986097
238,Paid Search,0.13437798906821766,42070.08864440544,688542.5269985094
238,Connected TV,0.7852334665041047,24742.86025751611,506475.1916756802
238,Paid Social,0.47455219042918967,190314.67723402253,610471.05984512
238,Display,0.6087019065615903,161998.3214893109,133126.68633178863
238,Affiliate,0.12823568388570222,24441.644177675593,372674.49822152016
238,Email / CRM,0.7060127835192347,15339.0373191959,34615.05278757178
238,Direct Mail,0.2909612774682817,122578.59506604078,214911.13003999356
238,Podcast,0.558385147241849,39601.15182960785,77945.90065369032
239,Paid Search,0.22619942918007835,49936.847616986466,603997.952523688
239,Connected TV,0.33273507558053805,70705.02697194557,408997.1550231713
239,Paid Social,0.6278328943835827,61762.69967075191,265763.4919698988
239,Display,0.4756248297622471,33731.710443619966,257212.6188970246
239,Affiliate,0.12470739750390043,15984.33063626116,350754.8426111933
239,Email / CRM,0.26398558896106833,20502.36447906858,33145.38760713676
239,Direct Mail,0.639463063652266,67078.63504565474,29723.150746849904
239,Podcast,0.46237470904187944,8418.162123881497,19627.56113268322
240,Paid Search,0.13479838232452485,52407.51794623491,676181.839358187
240,Connected TV,0.6390888954157767,53774.90335734823,558034.329795251
240,Paid Social,0.7183248902118838,307974.6806085457,1336974.3832432735
240,Display,0.5525367848887446,55584.85361602176,103806.33529140023
240,Affiliate,0.11517028734819994,64839.715388069715,410426.6285450369
240,Email / CRM,0.3820753556930411,7794.561498818349,200711.35327892352
240,Direct Mail,0.1788485010643777,32067.340771415475,141264.65353903535
240,Podcast,0.8741930637585981,35372.370195422336,186323.05453983071
241,Paid Search,0.10139255689926173,49657.36135848806,627963.4477301546
241,Connected TV,0.6877402772776277,51426.79078970576,482560.8011755525
241,Paid Social,0.5011890457057213,57053.40782816834,86268.49973905567
241,Display,0.7579720874515022,66731.82195800697,388319.07816232904
241,Affiliate,0.011956010379623997,39621.82002422025,374445.1859697327
241,Email / CRM,0.3127850940381981,12737.950217319909,22718.542399230595
241,Direct Mail,0.36861270605310426,288236.2709349702,525393.4255819183
241,Podcast,0.7444380458059858,30316.691153973334,160260.0532362767
242,Paid Search,0.09026467986726948,56578.16373885516,498907.40082384885
242,Connected TV,0.6579379446446932,67697.72841945312,613878.1965170987
242,Paid Social,0.3749670411237085,200083.52388965958,391642.5515830899
242,Display,0.7050600244425426,48475.17492729191,82201.70022250214
242,Affiliate,0.23009151211897408,41574.53261989073,337786.81212128024
242,Email / CRM,0.6265273796044686,7018.357128678966,84303.54376269996
242,Direct Mail,0.8493404778522494,252381.54808070074,302177.0801665733
242,Podcast,0.6012009585952339,22012.352662948433,106274.62004052426
243,Paid Search,0.010937372503011186,38486.153491379926,741847.6579412355
243,Connected TV,0.5635826190256065,37220.34293515117,300161.1702741494
243,Paid Social,0.7381440539199072,62977.64968544113,279051.4456365698
243,Display,0.5699517111354092,73913.11514266607,329318.43193093414
243,Affiliate,0.9066037336351938,41187.26721957191,228726.45876209927
243,Email / CRM,0.594473636798476,64610.11005766411,241324.25947524133
243,Direct Mail,0.5345745824875568,40987.52634393575,104665.6042129402
243,Podcast,0.37098980232942685,96257.59489432695,385504.8796207598
244,Paid Search,0.14915156883578468,56180.85585258976,598019.786970327
244,Connected TV,0.3912707476696569,85946.70857300397,409028.53123411
244,Paid Social,0.6872841820176758,108498.02640936452,768593.0762695989
244,Display,0.6622487427629039,86400.68526334914,337694.99878386187
244,Affiliate,0.08314421390381108,35584.962798148,184645.35640970967
244,Email / CRM,0.3337404903416127,15083.116516954397,26176.26510223343
244,Direct Mail,0.7067211586783224,93299.50531002216,338771.07812766975
244,Podcast,0.42515699605148327,28811.794307696375,139846.04553143444
245,Paid Search,0.21068623705587186,46768.81142026049,731906.917586655
245,Connected TV,0.41805960081127075,113355.70358724226,483216.6609683913
245,Paid Social,0.5233206121324233,43311.55063240437,240457.52145611195
245,Display,0.43037393151204073,58465.827136855914,161805.2128161163
245,Affiliate,0.3707798738585459,16351.460371829098,319925.86046349705
245,Email / CRM,0.4392186420591008,4855.484947738479,53801.24753250994
245,Direct Mail,0.6192786992619715,29693.562522655982,245645.6125327441
245,Podcast,0.4568982043616431,14954.283006616577,27047.928070562128
246,Paid Search,0.05301788266327507,48845.31436129696,489766.8591629885
246,Connected TV,0.6387346444111605,80734.62913640784,772801.2569772168
246,Paid Social,0.3532858648923606,61247.78021035545,67651.38991908284
246,Display,0.2945074418031575,86172.81398809337,227095.51082359836
246,Affiliate,0.512815380423731,17355.292980103288,647123.3936587545
